stage_id,timepoint,availability_derate
1,2025010524,1
1,2025010601,1
1,2025010602,1
1,2025010603,1
1,2025010604,1
1,2025010605,1
1,2025010606,1
1,2025010607,1
1,2025010608,1
1,2025010609,1
1,2025010610,1
1,2025010611,1
1,2025010612,1
1,2025010613,1
1,2025010614,1
1,2025010615,1
1,2025010616,1
1,2025010617,1
1,2025010618,1
1,2025010619,1
1,2025010620,1
1,2025010621,1
1,2025010622,1
1,2025010623,1
1,2025010624,1
1,2025010701,1
1,2025010702,1
1,2025010703,1
1,2025010704,1
1,2025010705,1
1,2025010706,1
1,2025010707,1
1,2025010708,1
1,2025010709,1
1,2025010710,1
1,2025010711,1
1,2025010712,1
1,2025010713,1
1,2025010714,1
1,2025010715,1
1,2025010716,1
1,2025010717,1
1,2025010718,1
1,2025010719,1
1,2025010720,1
1,2025010721,1
1,2025010722,1
1,2025010723,1
1,2025010724,1
1,2025010801,1
1,2025010802,1
1,2025010803,1
1,2025010804,1
1,2025010805,1
1,2025010806,1
1,2025010807,1
1,2025010808,1
1,2025010809,1
1,2025010810,1
1,2025010811,1
1,2025010812,1
1,2025010813,1
1,2025010814,1
1,2025010815,1
1,2025010816,1
1,2025010817,1
1,2025010818,1
1,2025010819,1
1,2025010820,1
1,2025010821,1
1,2025010822,1
1,2025010823,1
1,2025010824,1
1,2025010901,1
1,2025010902,1
1,2025010903,1
1,2025010904,1
1,2025010905,1
1,2025010906,1
1,2025010907,1
1,2025010908,1
1,2025010909,1
1,2025010910,1
1,2025010911,1
1,2025010912,1
1,2025010913,1
1,2025010914,1
1,2025010915,1
1,2025010916,1
1,2025010917,1
1,2025010918,1
1,2025010919,1
1,2025010920,1
1,2025010921,1
1,2025010922,1
1,2025010923,1
1,2025010924,1
1,2025011001,1
1,2025011002,1
1,2025011003,1
1,2025011004,1
1,2025011005,1
1,2025011006,1
1,2025011007,1
1,2025011008,1
1,2025011009,1
1,2025011010,1
1,2025011011,1
1,2025011012,1
1,2025011013,1
1,2025011014,1
1,2025011015,1
1,2025011016,1
1,2025011017,1
1,2025011018,1
1,2025011019,1
1,2025011020,1
1,2025011021,1
1,2025011022,1
1,2025011023,1
1,2025011024,1
1,2025011101,1
1,2025011102,1
1,2025011103,1
1,2025011104,1
1,2025011105,1
1,2025011106,1
1,2025011107,1
1,2025011108,1
1,2025011109,1
1,2025011110,1
1,2025011111,1
1,2025011112,1
1,2025011113,1
1,2025011114,1
1,2025011115,1
1,2025011116,1
1,2025011117,1
1,2025011118,1
1,2025011119,1
1,2025011120,1
1,2025011121,1
1,2025011122,1
1,2025011123,1
1,2025011124,1
1,2025011201,1
1,2025011202,1
1,2025011203,1
1,2025011204,1
1,2025011205,1
1,2025011206,1
1,2025011207,1
1,2025011208,1
1,2025011209,1
1,2025011210,1
1,2025011211,1
1,2025011212,1
1,2025011213,1
1,2025011214,1
1,2025011215,1
1,2025011216,1
1,2025011217,1
1,2025011218,1
1,2025011219,1
1,2025011220,1
1,2025011221,1
1,2025011222,1
1,2025011223,1
1,2025011224,1
1,2025011301,1
1,2025011302,1
1,2025011303,1
1,2025011304,1
1,2025011305,1
1,2025011306,1
1,2025011307,1
1,2025011308,1
1,2025011309,1
1,2025011310,1
1,2025011311,1
1,2025011312,1
1,2025011313,1
1,2025011314,1
1,2025011315,1
1,2025011316,1
1,2025011317,1
1,2025011318,1
1,2025011319,1
1,2025011320,1
1,2025011321,1
1,2025011322,1
1,2025011323,1
1,2025011324,1
1,2025011401,0.5
1,2025011402,0.5
1,2025011403,0.5
1,2025011404,0.5
1,2025011405,0.5
1,2025011406,0.5
1,2025011407,0.5
1,2025011408,0.5
1,2025011409,0.5
1,2025011410,0.5
1,2025011411,0.5
1,2025011412,0.5
1,2025011413,0.5
1,2025011414,0.5
1,2025011415,0.5
1,2025011416,0.5
1,2025011417,0.5
1,2025011418,0.5
1,2025011419,0.5
1,2025011420,0.5
1,2025011421,0.5
1,2025011422,0.5
1,2025011423,0.5
1,2025011424,0.5
1,2025011501,0.5
1,2025011502,0.5
1,2025011503,0.5
1,2025011504,0.5
1,2025011505,0.5
1,2025011506,0.5
1,2025011507,0.5
1,2025011508,0.5
1,2025011509,0.5
1,2025011510,0.5
1,2025011511,0.5
1,2025011512,0.5
1,2025011513,0.5
1,2025011514,0.5
1,2025011515,0.5
1,2025011516,0.5
1,2025011517,0.5
1,2025011518,0.5
1,2025011519,0.5
1,2025011520,0.5
1,2025011521,0.5
1,2025011522,0.5
1,2025011523,0.5
1,2025011524,0.5
1,2025011601,1
1,2025011602,1
1,2025011603,1
1,2025011604,1
1,2025011605,1
1,2025011606,1
1,2025011607,1
1,2025011608,1
1,2025011609,1
1,2025011610,1
1,2025011611,1
1,2025011612,1
1,2025011613,1
1,2025011614,1
1,2025011615,1
1,2025011616,1
1,2025011617,1
1,2025011618,1
1,2025011619,1
1,2025011620,1
1,2025011621,1
1,2025011622,1
1,2025011623,1
1,2025011624,1
1,2025011701,1
1,2025011702,1
1,2025011703,1
1,2025011704,1
1,2025011705,1
1,2025011706,1
1,2025011707,1
1,2025011708,1
1,2025011709,1
1,2025011710,1
1,2025011711,1
1,2025011712,1
1,2025011713,1
1,2025011714,1
1,2025011715,1
1,2025011716,1
1,2025011717,1
1,2025011718,1
1,2025011719,1
1,2025011720,1
1,2025011721,1
1,2025011722,1
1,2025011723,1
1,2025011724,1
1,2025011801,1
1,2025011802,1
1,2025011803,1
1,2025011804,1
1,2025011805,1
1,2025011806,1
1,2025011807,1
1,2025011808,1
1,2025011809,1
1,2025011810,1
1,2025011811,1
1,2025011812,1
1,2025011813,1
1,2025011814,1
1,2025011815,1
1,2025011816,1
1,2025011817,1
1,2025011818,1
1,2025011819,1
1,2025011820,1
1,2025011821,1
1,2025011822,1
1,2025011823,1
1,2025011824,1
1,2025011901,1
1,2025011902,1
1,2025011903,1
1,2025011904,1
1,2025011905,1
1,2025011906,1
1,2025011907,1
1,2025011908,1
1,2025011909,1
1,2025011910,1
1,2025011911,1
1,2025011912,1
1,2025011913,1
1,2025011914,1
1,2025011915,1
1,2025011916,1
1,2025011917,1
1,2025011918,1
1,2025011919,1
1,2025011920,1
1,2025011921,1
1,2025011922,1
1,2025011923,1
1,2025011924,1
1,2025012001,1
1,2025012002,1
1,2025012003,1
1,2025012004,1
1,2025012005,1
1,2025012006,1
1,2025012007,1
1,2025012008,1
1,2025012009,1
1,2025012010,1
1,2025012011,1
1,2025012012,1
1,2025012013,1
1,2025012014,1
1,2025012015,1
1,2025012016,1
1,2025012017,1
1,2025012018,1
1,2025012019,1
1,2025012020,1
1,2025012021,1
1,2025012022,1
1,2025012023,1
1,2025012024,1
1,2025012101,1
1,2025012102,1
1,2025012103,1
1,2025012104,1
1,2025012105,1
1,2025012106,1
1,2025012107,1
1,2025012108,1
1,2025012109,1
1,2025012110,1
1,2025012111,1
1,2025012112,1
1,2025012113,1
1,2025012114,1
1,2025012115,1
1,2025012116,1
1,2025012117,1
1,2025012118,1
1,2025012119,1
1,2025012120,1
1,2025012121,1
1,2025012122,1
1,2025012123,1
1,2025012124,1
1,2025012201,1
1,2025012202,1
1,2025012203,1
1,2025012204,1
1,2025012205,1
1,2025012206,1
1,2025012207,1
1,2025012208,1
1,2025012209,1
1,2025012210,1
1,2025012211,1
1,2025012212,1
1,2025012213,1
1,2025012214,1
1,2025012215,1
1,2025012216,1
1,2025012217,1
1,2025012218,1
1,2025012219,1
1,2025012220,1
1,2025012221,1
1,2025012222,1
1,2025012223,1
1,2025012224,1
1,2025012301,1
1,2025012302,1
1,2025012303,1
1,2025012304,1
1,2025012305,1
1,2025012306,1
1,2025012307,1
1,2025012308,1
1,2025012309,1
1,2025012310,1
1,2025012311,1
1,2025012312,1
1,2025012313,1
1,2025012314,1
1,2025012315,1
1,2025012316,1
1,2025012317,1
1,2025012318,1
1,2025012319,1
1,2025012320,1
1,2025012321,1
1,2025012322,1
1,2025012323,1
1,2025012324,1
1,2025012401,1
1,2025012402,1
1,2025012403,1
1,2025012404,1
1,2025012405,1
1,2025012406,1
1,2025012407,1
1,2025012408,1
1,2025012409,1
1,2025012410,1
1,2025012411,1
1,2025012412,1
1,2025012413,1
1,2025012414,1
1,2025012415,1
1,2025012416,1
1,2025012417,1
1,2025012418,1
1,2025012419,1
1,2025012420,1
1,2025012421,1
1,2025012422,1
1,2025012423,1
1,2025012424,1
1,2025012501,1
1,2025012502,1
1,2025012503,1
1,2025012504,1
1,2025012505,1
1,2025012506,1
1,2025012507,1
1,2025012508,1
1,2025012509,1
1,2025012510,1
1,2025012511,1
1,2025012512,1
1,2025012513,1
1,2025012514,1
1,2025012515,1
1,2025012516,1
1,2025012517,1
1,2025012518,1
1,2025012519,1
1,2025012520,1
1,2025012521,1
1,2025012522,1
1,2025012523,1
1,2025012524,1
1,2025012601,1
1,2025012602,1
1,2025012603,1
1,2025012604,1
1,2025012605,1
1,2025012606,1
1,2025012607,1
1,2025012608,1
1,2025012609,1
1,2025012610,1
1,2025012611,1
1,2025012612,1
1,2025012613,1
1,2025012614,1
1,2025012615,1
1,2025012616,1
1,2025012617,1
1,2025012618,1
1,2025012619,1
1,2025012620,1
1,2025012621,1
1,2025012622,1
1,2025012623,1
1,2025012624,1
1,2025012701,1
1,2025012702,1
1,2025012703,1
1,2025012704,1
1,2025012705,1
1,2025012706,1
1,2025012707,1
1,2025012708,1
1,2025012709,1
1,2025012710,1
1,2025012711,1
1,2025012712,1
1,2025012713,1
1,2025012714,1
1,2025012715,1
1,2025012716,1
1,2025012717,1
1,2025012718,1
1,2025012719,1
1,2025012720,1
1,2025012721,1
1,2025012722,1
1,2025012723,1
1,2025012724,1
1,2025012801,1
1,2025012802,1
1,2025012803,1
1,2025012804,1
1,2025012805,1
1,2025012806,1
1,2025012807,1
1,2025012808,1
1,2025012809,1
1,2025012810,1
1,2025012811,1
1,2025012812,1
1,2025012813,1
1,2025012814,1
1,2025012815,1
1,2025012816,1
1,2025012817,1
1,2025012818,1
1,2025012819,1
1,2025012820,1
1,2025012821,1
1,2025012822,1
1,2025012823,1
1,2025012824,1
1,2025012901,1
1,2025012902,1
1,2025012903,1
1,2025012904,1
1,2025012905,1
1,2025012906,1
1,2025012907,1
1,2025012908,1
1,2025012909,1
1,2025012910,1
1,2025012911,1
1,2025012912,1
1,2025012913,1
1,2025012914,1
1,2025012915,1
1,2025012916,1
1,2025012917,1
1,2025012918,1
1,2025012919,1
1,2025012920,1
1,2025012921,1
1,2025012922,1
1,2025012923,1
1,2025012924,1
1,2025013001,1
1,2025013002,1
1,2025013003,1
1,2025013004,1
1,2025013005,1
1,2025013006,1
1,2025013007,1
1,2025013008,1
1,2025013009,1
1,2025013010,1
1,2025013011,1
1,2025013012,1
1,2025013013,1
1,2025013014,1
1,2025013015,1
1,2025013016,1
1,2025013017,1
1,2025013018,1
1,2025013019,1
1,2025013020,1
1,2025013021,1
1,2025013022,1
1,2025013023,1
1,2025013024,1
1,2025013101,1
1,2025013102,1
1,2025013103,1
1,2025013104,1
1,2025013105,1
1,2025013106,1
1,2025013107,1
1,2025013108,1
1,2025013109,1
1,2025013110,1
1,2025013111,1
1,2025013112,1
1,2025013113,1
1,2025013114,1
1,2025013115,1
1,2025013116,1
1,2025013117,1
1,2025013118,1
1,2025013119,1
1,2025013120,1
1,2025013121,1
1,2025013122,1
1,2025013123,1
1,2025013124,1
1,2025020101,1
1,2025020102,1
1,2025020103,1
1,2025020104,1
1,2025020105,1
1,2025020106,1
1,2025020107,1
1,2025020108,1
1,2025020109,1
1,2025020110,1
1,2025020111,1
1,2025020112,1
1,2025020113,1
1,2025020114,1
1,2025020115,1
1,2025020116,1
1,2025020117,1
1,2025020118,1
1,2025020119,1
1,2025020120,1
1,2025020121,1
1,2025020122,1
1,2025020123,1
1,2025020124,1
1,2025020201,1
1,2025020202,1
1,2025020203,1
1,2025020204,1
1,2025020205,1
1,2025020206,1
1,2025020207,1
1,2025020208,1
1,2025020209,1
1,2025020210,1
1,2025020211,1
1,2025020212,1
1,2025020213,1
1,2025020214,1
1,2025020215,1
1,2025020216,1
1,2025020217,1
1,2025020218,1
1,2025020219,1
1,2025020220,1
1,2025020221,1
1,2025020222,1
1,2025020223,1
1,2025020224,1
1,2025020301,1
1,2025020302,1
1,2025020303,1
1,2025020304,1
1,2025020305,1
1,2025020306,1
1,2025020307,1
1,2025020308,1
1,2025020309,1
1,2025020310,1
1,2025020311,1
1,2025020312,1
1,2025020313,1
1,2025020314,1
1,2025020315,1
1,2025020316,1
1,2025020317,1
1,2025020318,1
1,2025020319,1
1,2025020320,1
1,2025020321,1
1,2025020322,1
1,2025020323,1
1,2025020324,1
1,2025020401,1
1,2025020402,1
1,2025020403,1
1,2025020404,1
1,2025020405,1
1,2025020406,1
1,2025020407,1
1,2025020408,1
1,2025020409,1
1,2025020410,1
1,2025020411,1
1,2025020412,1
1,2025020413,1
1,2025020414,1
1,2025020415,1
1,2025020416,1
1,2025020417,1
1,2025020418,1
1,2025020419,1
1,2025020420,1
1,2025020421,1
1,2025020422,1
1,2025020423,1
1,2025020424,1
1,2025020501,1
1,2025020502,1
1,2025020503,1
1,2025020504,1
1,2025020505,1
1,2025020506,1
1,2025020507,1
1,2025020508,1
1,2025020509,1
1,2025020510,1
1,2025020511,1
1,2025020512,1
1,2025020513,1
1,2025020514,1
1,2025020515,1
1,2025020516,1
1,2025020517,1
1,2025020518,1
1,2025020519,1
1,2025020520,1
1,2025020521,1
1,2025020522,1
1,2025020523,1
1,2025020524,1
1,2025020601,1
1,2025020602,1
1,2025020603,1
1,2025020604,1
1,2025020605,1
1,2025020606,1
1,2025020607,1
1,2025020608,1
1,2025020609,1
1,2025020610,1
1,2025020611,1
1,2025020612,1
1,2025020613,1
1,2025020614,1
1,2025020615,1
1,2025020616,1
1,2025020617,1
1,2025020618,1
1,2025020619,1
1,2025020620,1
1,2025020621,1
1,2025020622,1
1,2025020623,1
1,2025020624,1
1,2025020701,1
1,2025020702,1
1,2025020703,1
1,2025020704,1
1,2025020705,1
1,2025020706,1
1,2025020707,1
1,2025020708,1
1,2025020709,1
1,2025020710,1
1,2025020711,1
1,2025020712,1
1,2025020713,1
1,2025020714,1
1,2025020715,1
1,2025020716,1
1,2025020717,1
1,2025020718,1
1,2025020719,1
1,2025020720,1
1,2025020721,1
1,2025020722,1
1,2025020723,1
1,2025020724,1
1,2025020801,1
1,2025020802,1
1,2025020803,1
1,2025020804,1
1,2025020805,1
1,2025020806,1
1,2025020807,1
1,2025020808,1
1,2025020809,1
1,2025020810,1
1,2025020811,1
1,2025020812,1
1,2025020813,1
1,2025020814,1
1,2025020815,1
1,2025020816,1
1,2025020817,1
1,2025020818,1
1,2025020819,1
1,2025020820,1
1,2025020821,1
1,2025020822,1
1,2025020823,1
1,2025020824,1
1,2025020901,1
1,2025020902,1
1,2025020903,1
1,2025020904,1
1,2025020905,1
1,2025020906,1
1,2025020907,1
1,2025020908,1
1,2025020909,1
1,2025020910,1
1,2025020911,1
1,2025020912,1
1,2025020913,1
1,2025020914,1
1,2025020915,1
1,2025020916,1
1,2025020917,1
1,2025020918,1
1,2025020919,1
1,2025020920,1
1,2025020921,1
1,2025020922,1
1,2025020923,1
1,2025020924,1
1,2025021001,1
1,2025021002,1
1,2025021003,1
1,2025021004,1
1,2025021005,1
1,2025021006,1
1,2025021007,1
1,2025021008,1
1,2025021009,1
1,2025021010,1
1,2025021011,1
1,2025021012,1
1,2025021013,1
1,2025021014,1
1,2025021015,1
1,2025021016,1
1,2025021017,1
1,2025021018,1
1,2025021019,1
1,2025021020,1
1,2025021021,1
1,2025021022,1
1,2025021023,1
1,2025021024,1
1,2025021101,1
1,2025021102,1
1,2025021103,1
1,2025021104,1
1,2025021105,1
1,2025021106,1
1,2025021107,1
1,2025021108,1
1,2025021109,1
1,2025021110,1
1,2025021111,1
1,2025021112,1
1,2025021113,1
1,2025021114,1
1,2025021115,1
1,2025021116,1
1,2025021117,1
1,2025021118,1
1,2025021119,1
1,2025021120,1
1,2025021121,1
1,2025021122,1
1,2025021123,1
1,2025021124,1
1,2025021201,1
1,2025021202,1
1,2025021203,1
1,2025021204,1
1,2025021205,1
1,2025021206,1
1,2025021207,1
1,2025021208,1
1,2025021209,1
1,2025021210,1
1,2025021211,1
1,2025021212,1
1,2025021213,1
1,2025021214,1
1,2025021215,1
1,2025021216,1
1,2025021217,1
1,2025021218,1
1,2025021219,1
1,2025021220,1
1,2025021221,1
1,2025021222,1
1,2025021223,1
1,2025021224,1
1,2025021301,1
1,2025021302,1
1,2025021303,1
1,2025021304,1
1,2025021305,1
1,2025021306,1
1,2025021307,1
1,2025021308,1
1,2025021309,1
1,2025021310,1
1,2025021311,1
1,2025021312,1
1,2025021313,1
1,2025021314,1
1,2025021315,1
1,2025021316,1
1,2025021317,1
1,2025021318,1
1,2025021319,1
1,2025021320,1
1,2025021321,1
1,2025021322,1
1,2025021323,1
1,2025021324,1
1,2025021401,0.5
1,2025021402,0.5
1,2025021403,0.5
1,2025021404,0.5
1,2025021405,0.5
1,2025021406,0.5
1,2025021407,0.5
1,2025021408,0.5
1,2025021409,0.5
1,2025021410,0.5
1,2025021411,0.5
1,2025021412,0.5
1,2025021413,0.5
1,2025021414,0.5
1,2025021415,0.5
1,2025021416,0.5
1,2025021417,0.5
1,2025021418,0.5
1,2025021419,0.5
1,2025021420,0.5
1,2025021421,0.5
1,2025021422,0.5
1,2025021423,0.5
1,2025021424,0.5
1,2025021501,0.5
1,2025021502,0.5
1,2025021503,0.5
1,2025021504,0.5
1,2025021505,0.5
1,2025021506,0.5
1,2025021507,0.5
1,2025021508,0.5
1,2025021509,0.5
1,2025021510,0.5
1,2025021511,0.5
1,2025021512,0.5
1,2025021513,0.5
1,2025021514,0.5
1,2025021515,0.5
1,2025021516,0.5
1,2025021517,0.5
1,2025021518,0.5
1,2025021519,0.5
1,2025021520,0.5
1,2025021521,0.5
1,2025021522,0.5
1,2025021523,0.5
1,2025021524,0.5
1,2025021601,1
1,2025021602,1
1,2025021603,1
1,2025021604,1
1,2025021605,1
1,2025021606,1
1,2025021607,1
1,2025021608,1
1,2025021609,1
1,2025021610,1
1,2025021611,1
1,2025021612,1
1,2025021613,1
1,2025021614,1
1,2025021615,1
1,2025021616,1
1,2025021617,1
1,2025021618,1
1,2025021619,1
1,2025021620,1
1,2025021621,1
1,2025021622,1
1,2025021623,1
1,2025021624,1
1,2025021701,1
1,2025021702,1
1,2025021703,1
1,2025021704,1
1,2025021705,1
1,2025021706,1
1,2025021707,1
1,2025021708,1
1,2025021709,1
1,2025021710,1
1,2025021711,1
1,2025021712,1
1,2025021713,1
1,2025021714,1
1,2025021715,1
1,2025021716,1
1,2025021717,1
1,2025021718,1
1,2025021719,1
1,2025021720,1
1,2025021721,1
1,2025021722,1
1,2025021723,1
1,2025021724,1
1,2025021801,1
1,2025021802,1
1,2025021803,1
1,2025021804,1
1,2025021805,1
1,2025021806,1
1,2025021807,1
1,2025021808,1
1,2025021809,1
1,2025021810,1
1,2025021811,1
1,2025021812,1
1,2025021813,1
1,2025021814,1
1,2025021815,1
1,2025021816,1
1,2025021817,1
1,2025021818,1
1,2025021819,1
1,2025021820,1
1,2025021821,1
1,2025021822,1
1,2025021823,1
1,2025021824,1
1,2025021901,1
1,2025021902,1
1,2025021903,1
1,2025021904,1
1,2025021905,1
1,2025021906,1
1,2025021907,1
1,2025021908,1
1,2025021909,1
1,2025021910,1
1,2025021911,1
1,2025021912,1
1,2025021913,1
1,2025021914,1
1,2025021915,1
1,2025021916,1
1,2025021917,1
1,2025021918,1
1,2025021919,1
1,2025021920,1
1,2025021921,1
1,2025021922,1
1,2025021923,1
1,2025021924,1
1,2025022001,1
1,2025022002,1
1,2025022003,1
1,2025022004,1
1,2025022005,1
1,2025022006,1
1,2025022007,1
1,2025022008,1
1,2025022009,1
1,2025022010,1
1,2025022011,1
1,2025022012,1
1,2025022013,1
1,2025022014,1
1,2025022015,1
1,2025022016,1
1,2025022017,1
1,2025022018,1
1,2025022019,1
1,2025022020,1
1,2025022021,1
1,2025022022,1
1,2025022023,1
1,2025022024,1
1,2025022101,1
1,2025022102,1
1,2025022103,1
1,2025022104,1
1,2025022105,1
1,2025022106,1
1,2025022107,1
1,2025022108,1
1,2025022109,1
1,2025022110,1
1,2025022111,1
1,2025022112,1
1,2025022113,1
1,2025022114,1
1,2025022115,1
1,2025022116,1
1,2025022117,1
1,2025022118,1
1,2025022119,1
1,2025022120,1
1,2025022121,1
1,2025022122,1
1,2025022123,1
1,2025022124,1
1,2025022201,1
1,2025022202,1
1,2025022203,1
1,2025022204,1
1,2025022205,1
1,2025022206,1
1,2025022207,1
1,2025022208,1
1,2025022209,1
1,2025022210,1
1,2025022211,1
1,2025022212,1
1,2025022213,1
1,2025022214,1
1,2025022215,1
1,2025022216,1
1,2025022217,1
1,2025022218,1
1,2025022219,1
1,2025022220,1
1,2025022221,1
1,2025022222,1
1,2025022223,1
1,2025022224,1
1,2025022301,1
1,2025022302,1
1,2025022303,1
1,2025022304,1
1,2025022305,1
1,2025022306,1
1,2025022307,1
1,2025022308,1
1,2025022309,1
1,2025022310,1
1,2025022311,1
1,2025022312,1
1,2025022313,1
1,2025022314,1
1,2025022315,1
1,2025022316,1
1,2025022317,1
1,2025022318,1
1,2025022319,1
1,2025022320,1
1,2025022321,1
1,2025022322,1
1,2025022323,1
1,2025022324,1
1,2025022401,1
1,2025022402,1
1,2025022403,1
1,2025022404,1
1,2025022405,1
1,2025022406,1
1,2025022407,1
1,2025022408,1
1,2025022409,1
1,2025022410,1
1,2025022411,1
1,2025022412,1
1,2025022413,1
1,2025022414,1
1,2025022415,1
1,2025022416,1
1,2025022417,1
1,2025022418,1
1,2025022419,1
1,2025022420,1
1,2025022421,1
1,2025022422,1
1,2025022423,1
1,2025022424,1
1,2025022501,1
1,2025022502,1
1,2025022503,1
1,2025022504,1
1,2025022505,1
1,2025022506,1
1,2025022507,1
1,2025022508,1
1,2025022509,1
1,2025022510,1
1,2025022511,1
1,2025022512,1
1,2025022513,1
1,2025022514,1
1,2025022515,1
1,2025022516,1
1,2025022517,1
1,2025022518,1
1,2025022519,1
1,2025022520,1
1,2025022521,1
1,2025022522,1
1,2025022523,1
1,2025022524,1
1,2025022601,1
1,2025022602,1
1,2025022603,1
1,2025022604,1
1,2025022605,1
1,2025022606,1
1,2025022607,1
1,2025022608,1
1,2025022609,1
1,2025022610,1
1,2025022611,1
1,2025022612,1
1,2025022613,1
1,2025022614,1
1,2025022615,1
1,2025022616,1
1,2025022617,1
1,2025022618,1
1,2025022619,1
1,2025022620,1
1,2025022621,1
1,2025022622,1
1,2025022623,1
1,2025022624,1
1,2025022701,1
1,2025022702,1
1,2025022703,1
1,2025022704,1
1,2025022705,1
1,2025022706,1
1,2025022707,1
1,2025022708,1
1,2025022709,1
1,2025022710,1
1,2025022711,1
1,2025022712,1
1,2025022713,1
1,2025022714,1
1,2025022715,1
1,2025022716,1
1,2025022717,1
1,2025022718,1
1,2025022719,1
1,2025022720,1
1,2025022721,1
1,2025022722,1
1,2025022723,1
1,2025022724,1
1,2025022801,1
1,2025022802,1
1,2025022803,1
1,2025022804,1
1,2025022805,1
1,2025022806,1
1,2025022807,1
1,2025022808,1
1,2025022809,1
1,2025022810,1
1,2025022811,1
1,2025022812,1
1,2025022813,1
1,2025022814,1
1,2025022815,1
1,2025022816,1
1,2025022817,1
1,2025022818,1
1,2025022819,1
1,2025022820,1
1,2025022821,1
1,2025022822,1
1,2025022823,1
1,2025022824,1
1,2025022901,1
1,2025022902,1
1,2025022903,1
1,2025022904,1
1,2025022905,1
1,2025022906,1
1,2025022907,1
1,2025022908,1
1,2025022909,1
1,2025022910,1
1,2025022911,1
1,2025022912,1
1,2025022913,1
1,2025022914,1
1,2025022915,1
1,2025022916,1
1,2025022917,1
1,2025022918,1
1,2025022919,1
1,2025022920,1
1,2025022921,1
1,2025022922,1
1,2025022923,1
1,2025022924,1
1,2025030101,1
1,2025030102,1
1,2025030103,1
1,2025030104,1
1,2025030105,1
1,2025030106,1
1,2025030107,1
1,2025030108,1
1,2025030109,1
1,2025030110,1
1,2025030111,1
1,2025030112,1
1,2025030113,1
1,2025030114,1
1,2025030115,1
1,2025030116,1
1,2025030117,1
1,2025030118,1
1,2025030119,1
1,2025030120,1
1,2025030121,1
1,2025030122,1
1,2025030123,1
1,2025030124,1
1,2025030201,1
1,2025030202,1
1,2025030203,1
1,2025030204,1
1,2025030205,1
1,2025030206,1
1,2025030207,1
1,2025030208,1
1,2025030209,1
1,2025030210,1
1,2025030211,1
1,2025030212,1
1,2025030213,1
1,2025030214,1
1,2025030215,1
1,2025030216,1
1,2025030217,1
1,2025030218,1
1,2025030219,1
1,2025030220,1
1,2025030221,1
1,2025030222,1
1,2025030223,1
1,2025030224,1
1,2025030301,1
1,2025030302,1
1,2025030303,1
1,2025030304,1
1,2025030305,1
1,2025030306,1
1,2025030307,1
1,2025030308,1
1,2025030309,1
1,2025030310,1
1,2025030311,1
1,2025030312,1
1,2025030313,1
1,2025030314,1
1,2025030315,1
1,2025030316,1
1,2025030317,1
1,2025030318,1
1,2025030319,1
1,2025030320,1
1,2025030321,1
1,2025030322,1
1,2025030323,1
1,2025030324,1
1,2025030401,1
1,2025030402,1
1,2025030403,1
1,2025030404,1
1,2025030405,1
1,2025030406,1
1,2025030407,1
1,2025030408,1
1,2025030409,1
1,2025030410,1
1,2025030411,1
1,2025030412,1
1,2025030413,1
1,2025030414,1
1,2025030415,1
1,2025030416,1
1,2025030417,1
1,2025030418,1
1,2025030419,1
1,2025030420,1
1,2025030421,1
1,2025030422,1
1,2025030423,1
1,2025030424,1
1,2025030501,1
1,2025030502,1
1,2025030503,1
1,2025030504,1
1,2025030505,1
1,2025030506,1
1,2025030507,1
1,2025030508,1
1,2025030509,1
1,2025030510,1
1,2025030511,1
1,2025030512,1
1,2025030513,1
1,2025030514,1
1,2025030515,1
1,2025030516,1
1,2025030517,1
1,2025030518,1
1,2025030519,1
1,2025030520,1
1,2025030521,1
1,2025030522,1
1,2025030523,1
1,2025030524,1
1,2025030601,1
1,2025030602,1
1,2025030603,1
1,2025030604,1
1,2025030605,1
1,2025030606,1
1,2025030607,1
1,2025030608,1
1,2025030609,1
1,2025030610,1
1,2025030611,1
1,2025030612,1
1,2025030613,1
1,2025030614,1
1,2025030615,1
1,2025030616,1
1,2025030617,1
1,2025030618,1
1,2025030619,1
1,2025030620,1
1,2025030621,1
1,2025030622,1
1,2025030623,1
1,2025030624,1
1,2025030701,1
1,2025030702,1
1,2025030703,1
1,2025030704,1
1,2025030705,1
1,2025030706,1
1,2025030707,1
1,2025030708,1
1,2025030709,1
1,2025030710,1
1,2025030711,1
1,2025030712,1
1,2025030713,1
1,2025030714,1
1,2025030715,1
1,2025030716,1
1,2025030717,1
1,2025030718,1
1,2025030719,1
1,2025030720,1
1,2025030721,1
1,2025030722,1
1,2025030723,1
1,2025030724,1
1,2025030801,1
1,2025030802,1
1,2025030803,1
1,2025030804,1
1,2025030805,1
1,2025030806,1
1,2025030807,1
1,2025030808,1
1,2025030809,1
1,2025030810,1
1,2025030811,1
1,2025030812,1
1,2025030813,1
1,2025030814,1
1,2025030815,1
1,2025030816,1
1,2025030817,1
1,2025030818,1
1,2025030819,1
1,2025030820,1
1,2025030821,1
1,2025030822,1
1,2025030823,1
1,2025030824,1
1,2025030901,1
1,2025030902,1
1,2025030903,1
1,2025030904,1
1,2025030905,1
1,2025030906,1
1,2025030907,1
1,2025030908,1
1,2025030909,1
1,2025030910,1
1,2025030911,1
1,2025030912,1
1,2025030913,1
1,2025030914,1
1,2025030915,1
1,2025030916,1
1,2025030917,1
1,2025030918,1
1,2025030919,1
